"","age","c_charge_degree","race","age_cat","score_text","sex","priors_count","days_b_screening_arrest","decile_score","is_recid","two_year_recid","c_jail_in","c_jail_out","juv_fel_count","juv_misd_count","juv_other_count","is_violent_recid"
"196",41,"M","African-American","25 - 45","Low","Male",0,0,1,0,0,"2014-01-25 09:44:01","2014-01-26 06:31:19",0,0,0,0
"197",52,"F","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-05-15 11:15:03","2013-05-16 08:50:44",0,0,0,0
"198",43,"F","Caucasian","25 - 45","Low","Male",13,0,4,1,1,"2013-02-20 01:55:05","2013-04-12 09:45:26",0,0,0,0
"199",52,"F","African-American","Greater than 45","Low","Male",0,-1,4,0,0,"2014-02-03 03:50:35","2014-02-17 02:20:23",0,0,0,0
"200",28,"F","Caucasian","25 - 45","Low","Male",1,-3,1,0,0,"2013-05-14 04:20:05","2013-05-17 10:53:34",0,0,0,0
"201",30,"M","African-American","25 - 45","High","Male",11,-1,9,1,1,"2014-08-05 03:19:41","2014-08-06 08:40:28",0,0,2,1
"202",28,"F","Caucasian","25 - 45","Medium","Male",1,0,5,0,0,"2013-09-27 04:35:20","2013-10-03 08:39:37",0,0,0,0
"203",22,"F","African-American","Less than 25","Low","Male",0,-1,4,0,0,"2013-02-21 03:42:13","2013-02-22 01:52:11",0,0,0,0
"204",30,"F","African-American","25 - 45","Low","Male",4,0,2,0,0,"2013-03-05 04:44:39","2013-03-05 01:41:22",0,0,0,0
"205",25,"F","Hispanic","25 - 45","Low","Male",4,0,4,0,0,"2013-11-03 02:47:28","2013-11-04 07:59:32",0,0,0,0
"206",31,"F","Caucasian","25 - 45","High","Male",0,-1,8,1,1,"2014-12-30 04:53:40","2015-01-30 04:31:37",0,0,0,0
"207",37,"F","Caucasian","25 - 45","Low","Male",0,-1,2,1,1,"2014-04-18 05:22:38","2014-05-23 05:31:44",0,0,0,0
"208",32,"F","African-American","25 - 45","High","Male",14,-1,9,0,0,"2013-12-16 05:05:35","2013-12-17 08:47:25",0,1,0,0
"209",53,"M","Caucasian","Greater than 45","Low","Male",1,-1,1,0,0,"2013-01-15 05:53:17","2013-01-16 07:01:06",0,0,0,0
"210",28,"F","African-American","25 - 45","High","Male",25,29,8,1,1,"2014-01-08 11:38:20","2014-02-03 10:50:45",0,0,0,0
"211",44,"M","Caucasian","25 - 45","Medium","Male",8,-1,5,1,1,"2013-04-10 09:31:05","2013-04-15 09:09:29",0,0,0,0
"212",25,"F","African-American","25 - 45","Low","Male",0,0,3,0,0,"2013-09-06 01:00:30","2013-09-06 09:12:00",0,0,0,0
"213",22,"M","Caucasian","Less than 25","High","Male",1,0,8,1,1,"2013-01-31 12:38:45","2013-02-06 11:18:24",0,0,1,0
"214",37,"M","Other","25 - 45","Low","Female",0,-1,1,0,0,"2013-12-08 01:55:28","2013-12-09 02:00:59",0,0,0,0
"215",40,"F","Other","25 - 45","Low","Female",3,-1,2,0,0,"2013-10-22 09:03:15","2013-10-23 09:05:27",0,0,0,0
"216",31,"M","Hispanic","25 - 45","Low","Female",0,-1,2,0,0,"2013-03-08 09:57:50","2013-03-09 07:56:27",0,0,0,0
"217",23,"F","Hispanic","Less than 25","Medium","Male",1,-1,6,1,1,"2013-01-30 01:13:56","2013-01-31 07:24:25",0,0,1,0
"218",23,"F","Caucasian","Less than 25","Medium","Female",5,-1,5,1,1,"2014-03-11 07:31:05","2014-03-12 01:39:43",0,0,4,0
"219",24,"M","Hispanic","Less than 25","High","Male",0,-3,8,0,0,"2013-02-01 09:51:10","2013-02-02 01:42:28",0,0,0,0
"220",29,"M","African-American","25 - 45","Low","Male",1,-1,3,0,0,"2014-03-31 02:14:12","2014-04-01 01:22:49",0,0,0,0
"221",20,"F","African-American","Less than 25","High","Male",1,-1,8,1,1,"2013-11-17 04:24:59","2013-11-18 07:25:07",0,0,0,1
"222",30,"F","African-American","25 - 45","Medium","Male",2,-1,6,1,1,"2013-02-13 11:48:59","2013-02-15 05:23:42",0,0,0,0
"223",39,"F","Other","25 - 45","Low","Male",0,-1,1,0,0,"2013-03-11 10:17:29","2013-03-12 07:59:36",0,0,0,0
"224",27,"F","African-American","25 - 45","Low","Male",4,-1,4,0,0,"2013-08-06 09:00:30","2013-08-07 08:23:22",0,0,0,0
"225",37,"F","African-American","25 - 45","Low","Female",2,0,1,0,0,"2013-12-03 12:48:34","2013-12-04 07:43:54",0,0,0,0
"226",20,"F","African-American","Less than 25","High","Male",0,-1,8,0,0,"2014-02-18 09:37:20","2014-02-21 04:07:45",0,0,0,0
"227",22,"F","Hispanic","Less than 25","Medium","Male",0,0,7,0,0,"2013-04-20 02:16:15","2013-04-22 03:48:37",0,0,1,0
"228",52,"F","African-American","Greater than 45","Low","Female",0,-1,1,0,0,"2013-08-01 10:03:28","2013-08-02 02:00:46",0,0,0,0
"229",23,"F","African-American","Less than 25","Low","Female",0,-1,4,1,1,"2014-08-01 09:19:33","2014-08-05 04:16:00",0,0,0,0
"230",48,"F","African-American","Greater than 45","Low","Female",0,-1,2,0,0,"2013-11-12 10:24:10","2013-11-14 06:47:41",0,0,0,0
"231",25,"F","Caucasian","25 - 45","Medium","Male",0,0,5,0,0,"2013-04-20 02:39:55","2013-04-20 07:15:12",0,0,0,0
"232",27,"F","Caucasian","25 - 45","Medium","Male",0,-1,6,1,1,"2013-04-07 11:02:06","2013-04-09 04:14:39",0,0,0,1
"233",30,"F","African-American","25 - 45","Medium","Male",11,0,7,1,1,"2014-10-02 03:21:16","2014-10-03 03:32:38",0,0,0,0
"234",22,"M","African-American","Less than 25","High","Male",3,-1,10,1,1,"2013-01-10 03:17:29","2013-01-11 11:36:36",0,1,1,0
"235",22,"F","Caucasian","Less than 25","Low","Female",1,-1,3,0,0,"2013-12-30 10:48:07","2013-12-31 09:49:50",0,0,0,0
"236",41,"M","African-American","25 - 45","Low","Female",2,-1,3,0,0,"2013-08-04 07:42:27","2013-08-05 06:31:46",0,0,0,0
"237",25,"F","Other","25 - 45","Low","Female",0,-1,2,0,0,"2014-01-28 10:39:22","2014-01-29 08:33:42",0,0,0,0
"238",52,"F","African-American","Greater than 45","Medium","Male",3,0,6,1,1,"2013-12-10 12:12:27","2014-01-04 10:22:47",0,0,0,0
"239",43,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2013-04-04 07:55:57","2013-05-15 08:09:02",0,0,0,0
"240",37,"F","Caucasian","25 - 45","Low","Male",3,-4,1,0,0,"2014-03-01 11:39:37","2014-03-04 09:02:34",0,0,0,0
"241",70,"M","Caucasian","Greater than 45","Low","Male",1,-13,1,0,0,"2013-04-05 11:19:07","2013-04-18 10:45:47",0,0,0,0
"242",46,"F","Caucasian","Greater than 45","Low","Male",3,-1,4,0,0,"2013-04-30 04:31:44","2013-05-14 09:41:21",0,0,0,0
"243",21,"M","African-American","Less than 25","High","Male",0,-1,9,1,1,"2013-03-03 04:32:45","2013-03-04 07:27:23",0,0,0,0
"244",26,"M","African-American","25 - 45","High","Male",1,-1,8,1,1,"2014-07-14 06:15:12","2014-07-16 02:43:22",0,0,0,1
"245",38,"F","Hispanic","25 - 45","Low","Male",3,23,1,1,1,"2013-07-03 03:38:42","2013-07-05 01:58:20",0,0,0,0
"246",34,"M","Caucasian","25 - 45","Low","Male",5,-1,4,0,0,"2014-01-19 03:20:12","2014-01-20 07:58:57",0,0,0,0
"247",34,"M","African-American","25 - 45","Low","Male",5,-1,4,0,0,"2013-12-03 09:45:00","2013-12-04 08:51:32",0,0,0,0
"248",23,"F","Caucasian","Less than 25","Medium","Male",0,0,5,1,1,"2014-02-27 12:30:23","2014-02-28 04:08:47",0,0,0,0
"249",34,"F","African-American","25 - 45","Low","Male",5,-1,4,1,1,"2013-01-30 11:54:49","2013-02-02 07:32:19",0,0,0,0
"250",39,"F","African-American","25 - 45","Low","Male",6,-1,3,1,1,"2013-11-04 06:35:23","2013-11-07 03:15:19",0,0,0,0
"251",24,"F","Other","Less than 25","Low","Male",0,-1,3,0,0,"2013-04-08 08:55:48","2013-04-09 10:21:22",0,0,0,0
"252",58,"F","Caucasian","Greater than 45","Low","Male",2,-1,3,0,0,"2013-02-22 07:47:53","2013-02-24 02:27:52",0,0,0,0
"253",21,"M","African-American","Less than 25","Medium","Female",0,0,6,0,0,"2013-01-01 04:17:22","2013-01-02 01:14:43",0,0,0,0
"254",23,"M","African-American","Less than 25","High","Male",4,-11,8,1,1,"2013-11-25 06:26:46","2013-12-06 10:30:18",0,0,1,0
"255",62,"F","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2013-01-05 04:35:31","2013-01-07 03:18:03",0,0,0,0
"256",37,"F","Caucasian","25 - 45","Low","Male",5,-1,3,0,0,"2013-12-01 04:23:01","2013-12-12 03:25:01",0,0,0,0
"257",43,"F","Other","25 - 45","Low","Male",2,-1,2,1,1,"2013-08-15 06:13:32","2013-08-23 03:50:34",0,0,0,0
"258",32,"F","African-American","25 - 45","Low","Female",5,0,1,0,0,"2013-12-01 12:02:58","2013-12-01 09:53:20",0,0,0,0
"259",23,"F","Hispanic","Less than 25","Low","Male",0,-1,3,0,0,"2013-12-30 11:58:41","2014-02-14 10:05:11",0,0,0,0
"260",27,"M","African-American","25 - 45","Low","Male",0,0,1,0,0,"2013-04-08 12:40:45","2013-04-09 07:53:30",0,0,0,0
"261",44,"M","Caucasian","25 - 45","Low","Male",0,-1,1,1,1,"2014-01-01 04:24:33","2014-01-02 09:45:19",0,0,0,0
"262",28,"M","Caucasian","25 - 45","Low","Male",3,-1,3,1,1,"2013-02-17 01:53:58","2013-02-18 01:13:47",0,0,0,0
"263",42,"F","Caucasian","25 - 45","Low","Female",0,-3,2,0,0,"2013-05-25 04:27:15","2013-05-26 07:10:19",0,0,0,0
"264",24,"F","Other","Less than 25","High","Male",9,-1,10,1,1,"2013-03-15 12:03:21","2013-03-20 02:58:22",0,1,0,1
"265",27,"F","African-American","25 - 45","Low","Male",0,0,2,0,0,"2014-01-14 03:37:34","2014-01-31 09:03:48",0,0,0,0
"266",20,"F","African-American","Less than 25","High","Male",0,-1,10,1,1,"2014-08-18 05:35:24","2014-08-19 01:42:04",0,0,0,0
"267",51,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2014-03-22 02:29:28","2014-03-23 09:07:31",0,0,0,0
"268",56,"M","Caucasian","Greater than 45","Low","Male",0,0,1,0,0,"2013-12-11 03:02:20","2013-12-12 08:42:00",0,0,0,0
"269",29,"F","African-American","25 - 45","High","Male",7,-1,9,0,0,"2013-04-24 05:02:29","2013-04-25 09:15:28",0,0,0,0
"270",20,"F","African-American","Less than 25","High","Male",0,-1,9,1,1,"2014-01-10 07:41:14","2014-08-08 05:21:03",0,0,0,0
"271",27,"F","Caucasian","25 - 45","Medium","Male",8,-1,5,0,0,"2013-02-21 07:20:51","2013-04-30 10:43:29",0,0,0,0
"272",24,"F","African-American","Less than 25","High","Male",2,-1,9,1,1,"2013-03-25 02:04:33","2013-04-13 05:00:10",0,1,0,1
"273",53,"F","Caucasian","Greater than 45","Medium","Male",36,-7,6,1,1,"2014-12-04 08:28:26","2015-01-06 08:20:11",0,0,0,0
"274",28,"M","Caucasian","25 - 45","Low","Male",2,0,3,1,1,"2013-10-04 01:55:36","2013-10-05 07:07:26",0,0,0,1
"275",21,"F","Hispanic","Less than 25","Medium","Male",3,-22,5,1,0,"2013-07-11 04:30:33","2013-08-02 06:07:24",0,1,0,0
"276",36,"F","African-American","25 - 45","Medium","Female",0,-1,7,0,0,"2013-05-05 08:31:15","2013-05-17 08:35:57",0,0,0,0
"277",25,"M","Caucasian","25 - 45","Low","Female",2,-2,4,1,1,"2013-01-09 08:33:15","2013-01-10 09:40:18",0,0,0,0
"278",23,"M","Hispanic","Less than 25","Low","Female",1,0,3,1,0,"2013-04-04 01:13:56","2013-04-04 11:28:44",0,0,0,0
"279",28,"F","Caucasian","25 - 45","Medium","Male",1,-4,5,0,0,"2014-02-27 04:28:02","2014-02-28 08:49:55",0,0,0,0
"280",21,"F","African-American","Less than 25","High","Female",0,-1,8,1,1,"2013-04-24 04:54:25","2013-04-25 09:10:00",0,0,0,0
"281",36,"M","Caucasian","25 - 45","Low","Male",0,-1,3,0,0,"2013-12-22 08:25:20","2013-12-23 01:09:26",0,0,0,0
"282",24,"F","African-American","Less than 25","Low","Male",0,-1,3,0,0,"2014-03-12 07:36:15","2014-03-13 01:26:58",0,0,0,0
"283",30,"F","Other","25 - 45","Low","Male",1,-1,2,1,1,"2014-01-23 10:49:49","2014-01-24 01:36:58",0,0,0,0
"284",29,"F","African-American","25 - 45","Low","Male",0,-1,1,0,0,"2014-03-01 02:42:35","2014-03-02 08:38:51",0,0,0,0
"285",30,"M","Caucasian","25 - 45","Medium","Female",0,0,6,0,0,"2013-03-22 12:02:23","2013-03-26 09:46:14",0,0,0,0
"286",51,"M","Hispanic","Greater than 45","Low","Male",1,-1,1,0,0,"2013-12-26 04:15:54","2013-12-27 07:50:46",0,0,0,0
"287",32,"F","African-American","25 - 45","High","Male",12,-1,9,1,1,"2013-02-15 12:13:14","2013-02-17 01:27:01",0,1,0,1
"288",23,"F","African-American","Less than 25","Medium","Male",1,0,6,0,0,"2014-01-31 01:04:24","2014-02-01 03:16:14",0,0,1,0
"289",47,"F","African-American","Greater than 45","Low","Male",3,0,3,0,0,"2013-03-25 03:26:29","2013-03-25 07:55:24",0,0,0,0
"290",37,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2014-02-24 05:11:22","2014-03-15 05:53:52",0,0,0,0
"291",19,"F","African-American","Less than 25","High","Male",2,-1,10,1,1,"2014-09-12 06:18:51","2014-09-13 10:54:20",0,2,0,0
"292",27,"M","Hispanic","25 - 45","High","Male",0,-1,8,0,0,"2014-01-31 02:14:52","2014-02-02 04:25:26",0,0,0,0
"293",39,"M","Other","25 - 45","Low","Male",0,-1,1,0,0,"2013-11-26 06:08:42","2013-11-27 02:09:15",0,0,0,0
"294",21,"F","Caucasian","Less than 25","Medium","Female",0,0,6,0,0,"2013-02-21 05:16:18","2013-02-21 09:22:51",0,0,2,0
"295",69,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-01-30 08:36:13","2013-01-31 07:20:04",0,0,0,0
"296",21,"F","Caucasian","Less than 25","Medium","Male",2,-1,6,0,0,"2013-11-06 07:01:58","2013-11-08 09:11:46",0,0,0,0
"297",26,"M","African-American","25 - 45","High","Male",6,0,10,1,1,"2013-10-07 12:35:37","2013-10-11 06:19:26",0,0,1,0
"298",22,"F","Caucasian","Less than 25","Low","Male",0,-2,4,0,0,"2013-12-07 01:04:19","2013-12-07 02:19:36",0,0,0,0
"299",23,"F","African-American","Less than 25","Medium","Female",0,-1,5,1,1,"2013-04-23 09:37:13","2013-04-24 01:57:01",0,0,0,0
"300",49,"F","African-American","Greater than 45","Medium","Male",3,0,5,0,0,"2013-10-15 12:10:18","2013-10-19 05:47:48",0,0,0,0
"301",29,"M","African-American","25 - 45","Low","Male",2,-1,4,1,0,"2013-01-29 11:52:49","2013-03-21 07:00:48",0,0,1,0
"302",60,"M","Caucasian","Greater than 45","Low","Female",0,-1,1,0,0,"2013-10-13 05:34:29","2013-10-14 02:36:01",0,0,0,0
"303",23,"F","African-American","Less than 25","High","Male",3,0,10,1,1,"2013-05-06 02:04:06","2013-05-06 08:01:08",2,0,0,0
"304",20,"F","Other","Less than 25","Low","Female",1,-21,4,0,0,"2013-02-19 08:48:32","2013-02-22 07:41:48",1,0,0,0
"305",36,"F","Hispanic","25 - 45","Low","Male",1,0,3,0,0,"2013-04-22 02:33:46","2013-07-26 05:05:36",0,0,0,0
"306",30,"F","Caucasian","25 - 45","Low","Male",0,0,4,0,0,"2013-05-04 12:45:31","2013-05-06 08:53:01",0,0,0,0
"307",21,"F","African-American","Less than 25","Low","Male",1,-1,3,1,0,"2013-06-16 12:36:42","2013-06-16 07:01:42",0,1,0,0
"308",22,"M","Caucasian","Less than 25","Medium","Male",2,-1,6,1,1,"2013-09-08 11:40:53","2013-09-09 07:52:09",0,0,0,0
"309",21,"F","African-American","Less than 25","High","Male",4,-1,9,1,1,"2013-10-21 06:36:46","2014-05-29 04:43:53",0,0,0,0
"310",21,"F","African-American","Less than 25","Medium","Male",0,-1,5,1,1,"2014-10-08 05:30:17","2014-10-20 09:06:11",0,0,0,0
"311",34,"M","Caucasian","25 - 45","Low","Male",1,0,1,0,0,"2014-02-04 03:26:12","2014-02-04 08:29:18",0,0,0,0
"312",50,"M","Caucasian","Greater than 45","Low","Female",1,-1,1,1,1,"2014-04-07 11:40:45","2014-04-08 09:22:26",0,0,0,0
"313",40,"F","Caucasian","25 - 45","Medium","Male",0,-1,7,1,1,"2014-03-29 01:49:01","2014-04-06 08:39:14",0,0,0,0
"314",25,"F","African-American","25 - 45","High","Male",7,-1,8,1,1,"2014-02-24 04:26:33","2014-07-01 09:26:10",0,0,0,0
"315",53,"M","Caucasian","Greater than 45","Low","Female",1,-1,1,0,0,"2013-12-21 05:26:48","2013-12-22 01:41:48",0,0,0,0
"316",24,"F","African-American","Less than 25","Low","Female",0,-1,4,0,0,"2013-12-13 03:13:07","2013-12-14 07:19:53",0,0,0,0
"317",42,"F","African-American","25 - 45","Low","Male",1,-12,1,0,0,"2013-05-31 04:44:14","2013-06-04 10:17:31",0,0,0,0
"318",28,"M","African-American","25 - 45","Low","Male",1,-1,3,0,0,"2013-04-02 12:18:46","2013-04-04 07:54:22",0,0,0,0
"319",26,"F","African-American","25 - 45","High","Male",6,-1,8,1,1,"2013-04-22 07:13:19","2013-04-23 07:33:30",1,1,0,0
"320",22,"F","African-American","Less than 25","High","Male",4,-1,9,1,1,"2013-02-04 02:09:53","2013-10-22 06:51:11",0,0,0,1
"321",21,"M","Caucasian","Less than 25","Medium","Male",3,-8,7,0,0,"2013-08-04 03:23:17","2013-08-10 01:02:53",0,0,0,0
"322",37,"F","African-American","25 - 45","High","Male",23,-1,9,1,1,"2013-03-16 06:38:51","2013-04-02 12:59:57",0,0,0,0
"323",35,"F","African-American","25 - 45","Medium","Male",2,-1,5,0,0,"2013-05-15 04:19:38","2013-05-20 09:26:57",0,0,0,0
"324",53,"F","African-American","Greater than 45","Low","Male",2,-1,1,0,0,"2013-08-06 07:34:06","2013-08-07 01:05:18",0,0,0,0
"325",29,"F","African-American","25 - 45","Low","Male",7,-1,4,1,0,"2013-08-15 04:47:18","2013-08-16 10:21:01",0,0,0,0
"326",48,"F","Caucasian","Greater than 45","High","Male",23,-1,8,1,1,"2013-02-08 07:54:34","2014-02-04 06:26:47",1,0,0,1
"327",52,"M","Caucasian","Greater than 45","Low","Female",0,0,1,0,0,"2013-03-25 04:21:35","2013-03-25 08:42:53",0,0,0,0
"328",27,"F","African-American","25 - 45","High","Male",12,-1,8,1,1,"2013-04-15 05:42:56","2013-05-17 04:23:57",0,0,0,0
"329",28,"F","African-American","25 - 45","High","Male",5,0,9,1,0,"2013-02-13 02:14:41","2013-04-05 08:12:59",0,0,0,0
"330",33,"M","Caucasian","25 - 45","Low","Male",3,0,3,0,0,"2013-12-22 01:14:52","2013-12-22 07:48:32",0,0,0,0
"331",28,"F","Hispanic","25 - 45","Low","Female",0,-1,2,0,0,"2013-04-04 03:19:29","2013-04-06 12:28:11",0,0,0,0
"332",36,"F","African-American","25 - 45","Medium","Male",14,-1,7,1,1,"2013-01-31 10:14:56","2013-02-01 08:48:31",0,0,0,0
"333",29,"F","African-American","25 - 45","Medium","Male",2,-1,5,0,0,"2013-04-04 11:24:09","2013-04-06 08:01:53",1,0,0,0
"334",22,"M","African-American","Less than 25","High","Male",0,0,9,1,1,"2013-01-01 01:31:55","2013-01-22 09:01:52",0,0,1,0
"335",25,"F","Caucasian","25 - 45","Low","Male",0,0,2,0,0,"2013-03-27 02:09:08","2013-03-27 06:55:04",0,0,0,0
"336",56,"F","African-American","Greater than 45","Low","Male",5,-1,3,0,0,"2013-01-03 05:51:09","2013-01-15 07:43:49",0,0,0,0
"337",27,"F","African-American","25 - 45","High","Male",9,-1,8,1,1,"2013-09-03 03:15:25","2013-10-25 06:07:27",0,0,0,1
"338",52,"F","Caucasian","Greater than 45","Low","Male",4,-1,1,1,1,"2014-05-28 04:41:14","2014-06-04 05:26:28",0,0,0,0
"339",32,"F","African-American","25 - 45","Low","Male",3,0,2,0,0,"2013-02-07 02:19:38","2013-02-08 05:35:52",0,0,0,0
"340",60,"F","Other","Greater than 45","Low","Male",4,-1,1,0,0,"2013-11-25 05:03:19","2013-11-26 08:38:12",0,0,0,0
"341",23,"M","Hispanic","Less than 25","Low","Male",1,-5,3,0,0,"2013-04-24 07:55:53","2013-04-29 12:20:11",0,0,0,0
"342",39,"M","Caucasian","25 - 45","Medium","Female",0,-2,6,0,0,"2013-06-18 07:12:57","2013-06-19 06:12:35",0,0,0,0
"343",56,"M","Caucasian","Greater than 45","Low","Male",0,-1,1,0,0,"2013-10-18 08:52:53","2013-10-19 08:16:43",0,0,0,0
"344",22,"F","African-American","Less than 25","Medium","Female",0,0,7,0,0,"2013-08-24 02:29:37","2013-08-24 08:38:38",0,0,0,0
"345",53,"F","African-American","Greater than 45","Medium","Male",11,-1,6,0,0,"2013-04-18 08:45:19","2013-08-06 09:11:16",0,0,0,0
"346",25,"M","Caucasian","25 - 45","Low","Male",0,0,2,1,1,"2014-07-31 03:49:54","2014-07-31 08:39:54",0,0,0,0
"347",21,"M","Hispanic","Less than 25","Low","Male",0,0,3,0,0,"2013-10-28 03:10:30","2013-10-28 07:42:27",0,0,0,0
"348",22,"F","Caucasian","Less than 25","Low","Male",0,-1,3,0,0,"2014-02-08 09:30:32","2014-02-10 08:41:20",0,0,0,0
"349",58,"M","Caucasian","Greater than 45","Low","Female",2,-23,1,0,0,"2013-04-06 08:22:37","2013-04-07 12:56:04",0,0,0,0
"350",31,"M","African-American","25 - 45","Low","Male",7,0,3,1,1,"2014-01-26 01:17:17","2014-01-27 03:11:10",0,0,0,0
"351",22,"F","Caucasian","Less than 25","Medium","Male",1,-1,5,1,1,"2013-06-25 11:20:19","2013-06-26 01:21:56",0,0,0,0
"352",28,"F","African-American","25 - 45","Medium","Male",8,-1,6,1,1,"2013-01-09 01:31:01","2013-01-12 12:38:27",0,0,0,0
"353",42,"F","Other","25 - 45","Low","Male",1,-1,1,0,0,"2013-09-14 06:17:52","2013-09-16 07:28:47",0,0,0,0
"354",20,"F","African-American","Less than 25","Medium","Male",0,0,7,1,1,"2013-08-11 10:00:24","2013-08-12 07:46:52",0,0,0,0
"355",29,"M","Caucasian","25 - 45","Medium","Male",0,0,6,1,1,"2014-11-03 02:36:08","2014-11-08 12:48:35",0,0,0,1
"356",58,"M","African-American","Greater than 45","Medium","Male",21,-1,7,1,1,"2013-01-19 04:12:14","2013-03-19 06:59:49",0,0,0,0
"357",22,"F","African-American","Less than 25","Medium","Male",3,-1,7,0,0,"2013-02-13 05:57:01","2013-05-30 09:53:38",0,0,0,0
"358",48,"M","Hispanic","Greater than 45","Low","Male",1,0,1,1,1,"2013-12-10 03:46:31","2013-12-11 03:41:00",0,0,0,0
"359",37,"F","Caucasian","25 - 45","Low","Male",0,0,4,0,0,"2013-01-18 05:11:46","2013-01-18 08:38:29",0,0,0,0
"360",57,"F","African-American","Greater than 45","Medium","Male",1,-1,5,1,1,"2014-11-20 07:13:25","2014-12-16 02:02:17",0,0,0,0
"361",27,"M","Caucasian","25 - 45","Low","Male",3,-22,1,0,0,"2013-07-28 02:14:16","2013-07-28 02:01:46",0,0,0,0
"362",26,"F","African-American","25 - 45","Low","Male",3,0,4,0,0,"2013-04-12 06:16:59","2013-05-15 07:34:15",0,0,0,0
"363",24,"F","Caucasian","Less than 25","High","Male",3,0,8,1,1,"2013-11-13 03:26:47","2013-11-13 08:24:17",0,1,1,0
"364",33,"F","Caucasian","25 - 45","Low","Male",0,-1,1,0,0,"2013-12-08 02:41:16","2013-12-09 08:36:04",0,0,0,0
"365",29,"F","African-American","25 - 45","Medium","Male",2,-1,6,0,0,"2013-01-06 10:04:53","2013-01-07 09:20:44",0,0,0,0
"366",24,"F","African-American","Less than 25","High","Female",3,-1,10,1,1,"2014-01-18 08:34:16","2014-01-19 08:44:14",0,0,0,0
"367",19,"F","Caucasian","Less than 25","High","Male",1,-1,10,1,1,"2014-07-27 04:46:20","2014-08-28 05:30:10",0,0,1,0
"368",36,"M","Caucasian","25 - 45","Low","Male",2,-1,1,0,0,"2013-10-14 07:59:18","2013-10-15 07:40:50",0,0,0,0
"369",24,"F","Caucasian","Less than 25","Medium","Female",0,0,5,0,0,"2013-04-26 02:32:29","2013-04-26 08:01:47",0,0,0,0
"370",34,"M","Caucasian","25 - 45","Low","Male",0,0,1,0,0,"2013-05-13 06:00:31","2013-05-13 07:26:25",0,0,0,0
"371",25,"F","Hispanic","25 - 45","Medium","Male",2,-1,5,1,1,"2013-03-11 08:47:22","2013-03-12 01:01:00",0,0,0,1
"372",20,"F","African-American","Less than 25","High","Male",1,-1,10,1,1,"2014-03-04 08:07:24","2014-03-05 08:09:37",1,0,1,0
"373",24,"M","African-American","Less than 25","Low","Male",1,-1,2,1,1,"2013-09-23 10:13:09","2013-09-25 09:17:37",0,0,0,1
"374",61,"F","Caucasian","Greater than 45","Low","Male",4,-1,1,0,0,"2013-01-21 08:12:45","2013-01-23 02:40:57",0,0,0,0
"375",50,"F","African-American","Greater than 45","Low","Female",3,0,2,0,0,"2014-03-05 12:31:35","2014-03-05 08:38:53",0,0,0,0
"376",30,"M","African-American","25 - 45","Low","Male",1,0,1,0,0,"2013-03-19 01:34:13","2013-03-23 12:51:55",0,0,0,0
"377",38,"F","African-American","25 - 45","Low","Male",5,-1,3,0,0,"2013-11-29 07:00:11","2013-11-30 12:28:10",0,0,0,0
"378",24,"M","Caucasian","Less than 25","Low","Male",0,-1,1,0,0,"2013-12-12 09:51:57","2013-12-13 01:45:42",0,0,0,0
"379",46,"F","African-American","Greater than 45","High","Female",2,-1,10,1,1,"2014-10-26 11:14:31","2014-11-05 04:22:00",0,0,0,0
"380",41,"M","Caucasian","25 - 45","Low","Male",0,-1,1,1,1,"2013-09-11 06:01:06","2013-09-15 02:36:35",0,0,0,0
"381",20,"F","Other","Less than 25","High","Male",0,-1,8,1,1,"2014-10-29 03:32:22","2014-11-20 08:32:38",0,0,1,1
